timestamp_pc,timestamp_esp_ms,rms_z_g,curtose_z,fator_crista_z,accel_x_g,accel_y_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,motor_duty_pct,motor_dir,alerta,pkts_invalidos
17:56:43,1405159,0.15402,45.0333,13.1309,0.6557,0.7185,-5.807,-0.790,-1.075,60.0,horário,1,0
17:56:45,1406667,0.14963,78.0298,14.4015,0.6425,0.7112,1.784,-3.654,6.438,60.0,horário,1,0
17:56:46,1408180,0.15959,62.1479,13.5022,0.7509,0.6461,-3.308,-1.002,2.979,60.0,horário,1,0
17:56:48,1410222,0.11075,10.3402,6.8148,0.7361,0.6423,-5.330,7.446,-2.848,60.0,horário,1,0
17:56:50,1411736,0.20246,32.7428,10.0618,0.5656,0.7059,-5.792,8.577,-2.777,60.0,horário,1,0
17:56:51,1413242,0.19956,34.7079,10.2081,0.5456,0.7540,1.188,-7.699,-2.325,60.0,horário,1,0
17:56:53,1414781,0.11413,4.9241,4.5221,0.5439,0.8351,1.366,-1.787,-0.710,60.0,horário,1,0
17:56:54,1416319,0.10306,5.5396,4.3561,0.5513,0.8275,-6.248,5.030,1.899,60.0,horário,1,0
17:56:56,1417834,0.08401,6.3845,5.3434,0.5645,0.7538,-4.617,-2.134,-0.017,60.0,horário,1,0
17:56:58,1419866,0.08718,3.9745,4.0943,0.5642,0.7824,-2.640,-2.614,-2.199,60.0,horário,0,0
17:57:00,1421412,0.06999,6.0098,5.2606,0.5381,0.8140,0.738,-4.663,-2.518,60.0,horário,1,0
17:57:01,1422908,0.08275,5.7927,5.3949,0.6076,0.7560,-4.393,0.775,10.966,60.0,horário,1,0
17:57:03,1424425,0.09137,3.2831,4.0825,0.7718,0.5710,0.205,3.359,2.097,60.0,horário,0,0
17:57:05,1426955,0.08938,3.4927,3.9460,0.7537,0.5624,-1.810,2.640,-1.841,60.0,horário,0,0
17:57:07,1428495,0.12003,5.1828,4.7605,0.6105,0.6717,10.735,5.892,-11.316,60.0,horário,1,0
17:57:08,1430030,0.18701,54.8776,13.8228,0.5517,0.6982,18.798,-31.085,6.761,60.0,horário,1,0
17:57:10,1431875,0.20380,40.2534,12.5900,0.3910,0.7703,-22.119,16.708,-7.735,60.0,horário,1,0
17:57:12,1433902,0.20716,5.2259,5.0372,0.4855,0.6665,1.651,33.257,0.866,60.0,horário,1,0
17:57:13,1435095,0.14742,6.4391,7.2538,0.3873,0.8876,19.877,-1.126,0.790,60.0,horário,1,0
17:57:15,1436622,0.12932,5.8059,5.2253,0.4302,0.9124,-3.022,-0.304,0.166,60.0,horário,1,0
17:57:16,1438164,0.10192,3.1501,3.6931,0.3261,0.8714,-25.258,11.834,3.291,60.0,horário,1,0
17:57:18,1440213,0.13061,6.6327,6.3616,0.8753,0.1562,1.359,-31.972,24.592,60.0,horário,1,0
17:57:20,1441740,0.19235,6.1139,5.2706,1.0147,-0.0022,-14.649,9.621,5.836,60.0,horário,1,0
17:57:21,1443269,0.18632,4.7598,4.6556,1.0204,-0.0235,8.177,-10.474,4.707,60.0,horário,1,0
17:57:24,1445841,0.16499,8.1435,7.3979,0.9990,-0.0365,-4.973,9.532,-0.135,60.0,horário,1,0
17:57:28,1449591,0.13622,14.2919,8.9421,1.0144,-0.0055,-0.692,-9.206,1.721,60.0,horário,1,0
17:57:29,1451281,0.10611,3.3305,3.5654,1.0336,0.0015,-2.618,1.040,0.745,60.0,horário,1,0
17:57:31,1453072,0.08651,3.1849,3.2687,1.0338,0.0091,-2.662,-1.166,0.653,60.0,horário,0,0
17:57:32,1454207,0.08262,3.6599,4.0810,1.0335,0.0098,-2.641,-0.652,0.659,60.0,horário,0,0
17:57:34,1455874,0.07992,3.7412,4.2139,1.0323,0.0161,-2.918,-1.618,0.464,60.0,horário,0,0
17:57:36,1457520,0.08044,3.4829,3.7290,1.0330,0.0190,-2.501,-0.076,0.805,60.0,horário,0,0
17:57:37,1458887,0.08311,3.5728,3.7753,1.0320,0.0181,-2.455,-0.302,0.803,60.0,horário,0,0
17:57:40,1461798,0.08474,3.5706,3.7649,1.0329,0.0193,-2.360,-0.208,0.751,60.0,horário,0,0
17:57:42,1463423,0.08354,3.7614,3.7484,1.0342,0.0186,-2.312,-0.055,0.760,60.0,horário,0,0
17:57:43,1465077,0.08218,3.5053,3.5894,1.0333,0.0185,-2.371,-0.155,0.732,60.0,horário,0,0
17:57:45,1466252,0.08243,3.4708,3.4866,1.0323,0.0194,-2.353,-0.100,0.718,60.0,horário,0,0
17:57:47,1468795,0.08035,3.5464,3.5977,1.0322,0.0171,-2.302,0.034,0.784,60.0,horário,0,0
17:57:49,1470892,0.08044,3.3073,3.2634,1.0297,0.0203,-2.357,-0.272,0.779,60.0,horário,0,0
17:57:51,1473025,0.08192,3.1417,3.2676,1.0307,0.0219,-2.385,-0.371,0.747,60.0,horário,0,0
17:57:55,1476916,0.08426,3.5820,3.5852,1.0321,0.0184,-2.166,-0.227,0.855,60.0,horário,0,0
17:57:56,1478266,0.08674,3.9568,3.8810,1.0338,0.0175,-2.037,0.761,0.908,60.0,horário,0,0
17:57:59,1481181,0.08959,3.4983,3.7582,1.0315,0.0202,-2.773,-0.577,0.765,60.0,horário,0,0
17:58:01,1482790,0.08644,3.5200,3.6333,1.0303,0.0219,-2.391,-0.201,0.796,60.0,horário,0,0
17:58:02,1484306,0.08386,3.3596,3.4794,1.0313,0.0199,-2.331,-0.252,0.764,60.0,horário,0,0
17:58:04,1485924,0.08549,3.3331,3.3777,1.0307,0.0191,-2.487,-0.429,0.767,60.0,horário,0,0
17:58:06,1487483,0.08678,3.4368,3.2199,1.0275,0.0226,-2.382,-0.003,0.758,60.0,horário,0,0
17:58:07,1489024,0.08609,3.2832,3.5127,1.0245,0.0235,-2.406,-0.462,0.786,60.0,horário,0,0
17:58:09,1490564,0.08542,3.3141,3.5138,1.0296,0.0206,-2.352,-0.245,0.721,60.0,horário,0,0
17:58:10,1492119,0.08536,3.3795,3.6814,1.0248,0.0251,-2.346,-0.057,0.807,60.0,horário,0,0
17:58:13,1494905,0.08606,3.1797,3.3734,1.0315,0.0206,-2.379,-0.299,0.792,60.0,horário,0,0
17:58:15,1496456,0.08884,3.4685,3.4532,1.0304,0.0203,-2.319,-0.099,0.719,60.0,horário,0,0
17:58:16,1497950,0.08921,3.1737,3.0423,1.0271,0.0234,-2.383,-0.126,0.811,60.0,horário,0,0
17:58:18,1499492,0.08981,3.0061,3.0155,1.0306,0.0205,-2.357,-0.317,0.803,60.0,horário,0,0
17:58:19,1501109,0.09454,6.2522,6.9880,1.0277,0.0249,-2.046,0.012,0.982,60.0,horário,1,0
17:58:22,1503482,0.09166,6.7681,7.2077,1.0294,0.0202,-2.429,-0.382,0.775,60.0,horário,1,0
17:58:23,1505139,0.08731,3.2412,3.6361,1.0254,0.0234,-2.474,-0.602,0.794,60.0,horário,0,0
17:58:24,1506096,0.08940,3.4374,3.8981,1.0275,0.0222,-2.425,0.077,0.760,60.0,horário,0,0
17:58:26,1507787,0.10791,10.9096,7.4727,1.0278,0.0236,-2.396,-0.090,0.710,60.0,horário,1,0
17:58:29,1510700,0.10575,11.5859,7.7058,1.0256,0.0265,-2.340,-0.081,0.813,60.0,horário,1,0
17:58:30,1512284,0.08696,3.3460,3.6610,1.0294,0.0236,-2.412,-0.100,0.773,60.0,horário,0,0
17:58:32,1514162,0.08778,3.6740,4.0671,1.0270,0.0236,-2.219,0.294,0.775,60.0,horário,0,0
17:58:34,1515718,0.08638,3.4306,3.2174,1.0264,0.0226,-2.309,-0.313,0.743,60.0,horário,0,0
17:58:35,1517338,0.08330,3.5130,3.3906,1.0269,0.0225,-2.164,0.739,0.878,60.0,horário,0,0
17:58:37,1518957,0.08458,3.8045,3.8585,1.0301,0.0184,-1.907,1.150,0.914,60.0,horário,0,0
17:58:38,1519812,0.08358,3.9468,4.0225,1.0315,0.0185,-2.839,-3.506,0.631,60.0,horário,0,0
17:58:40,1521499,0.08045,3.6521,3.6801,1.0261,0.0230,-2.576,-0.522,0.771,60.0,horário,0,0
17:58:41,1523185,0.08497,3.2928,3.4326,1.0295,0.0221,-2.347,-0.130,0.803,60.0,horário,0,0
17:58:43,1524903,0.08631,3.4573,4.2222,1.0262,0.0231,-2.388,-0.316,0.731,60.0,horário,0,0
17:58:45,1526592,0.08496,3.4235,4.2811,1.0293,0.0205,-2.241,0.222,0.776,60.0,horário,0,0
17:58:46,1528131,0.08647,3.7751,3.5486,1.0295,0.0266,-2.347,0.043,0.752,60.0,horário,0,0
17:58:48,1529803,0.08363,3.9494,3.6577,1.0297,0.0233,-2.325,0.059,0.750,60.0,horário,0,0
17:58:50,1531723,0.07984,3.6559,4.0731,1.0292,0.0211,-2.317,-0.024,0.785,60.0,horário,0,0
17:58:52,1533419,0.08243,3.9497,3.9303,1.0296,0.0239,-2.392,-0.178,0.747,60.0,horário,0,0
17:58:54,1535798,0.08161,3.2661,3.9377,1.0318,0.0223,-3.063,0.125,0.958,60.0,horário,0,0
17:58:56,1538178,0.07856,3.0405,3.0632,1.0319,0.0175,-3.124,0.093,0.954,60.0,horário,0,0
17:58:58,1539797,0.07725,3.1508,3.4649,1.0319,0.0182,-2.320,-0.546,0.702,60.0,horário,0,0
17:58:59,1541308,0.08040,3.1665,3.3297,1.0301,0.0181,-2.256,-0.283,0.806,60.0,horário,0,0
17:59:01,1542842,0.08073,3.0355,3.1010,1.0307,0.0195,-2.357,-0.164,0.746,60.0,horário,0,0
17:59:02,1544370,0.08291,3.4690,4.2090,1.0334,0.0179,-2.317,-0.216,0.750,60.0,horário,0,0
17:59:06,1548098,0.08242,3.6255,4.2342,1.0277,0.0209,-2.414,-0.419,0.838,60.0,horário,0,0
17:59:08,1549611,0.07805,3.0996,3.3243,1.0303,0.0193,-2.276,-0.248,0.724,60.0,horário,0,0
17:59:10,1551624,0.07981,3.4079,3.7817,1.0305,0.0195,-2.298,-0.076,0.780,60.0,horário,0,0
17:59:12,1554138,0.08112,3.9072,3.7514,1.0295,0.0189,-2.383,-0.355,0.708,60.0,horário,0,0
17:59:15,1556676,0.07942,3.6144,3.8319,1.0294,0.0190,-2.097,-0.345,0.735,60.0,horário,0,0
17:59:16,1558146,0.08120,4.0639,4.1170,1.0278,0.0231,-2.534,-0.988,0.816,60.0,horário,1,0
17:59:18,1559797,0.08637,3.7143,3.8710,1.0295,0.0214,-2.241,0.018,0.742,60.0,horário,0,0
17:59:21,1562414,0.09062,3.2296,3.5227,1.0300,0.0211,-2.531,-0.433,0.770,60.0,horário,0,0
17:59:23,1565092,0.09145,3.3408,3.3528,1.0249,0.0259,-2.344,-0.110,0.740,60.0,horário,0,0
17:59:25,1566695,0.09334,3.2635,3.5893,1.0270,0.0251,-2.404,-0.169,0.805,60.0,horário,0,0
17:59:26,1568242,0.09183,3.1580,3.4221,1.0282,0.0211,-2.334,-0.161,0.721,60.0,horário,0,0
17:59:29,1570431,0.08859,3.1639,3.2107,1.0302,0.0208,-2.376,-0.255,0.742,60.0,horário,0,0
17:59:31,1572761,0.09058,3.2191,3.4152,1.0263,0.0209,-2.345,0.025,0.738,60.0,horário,0,0
17:59:32,1574102,0.09276,3.0450,3.3399,1.0312,0.0199,-2.275,0.115,0.776,60.0,horário,0,0
17:59:34,1575615,0.09190,2.8123,2.9375,1.0244,0.0221,-2.377,0.012,0.789,60.0,horário,0,0
17:59:37,1578517,0.09312,3.1788,3.3026,1.0299,0.0187,-2.333,-0.216,0.786,60.0,horário,0,0
17:59:38,1579717,0.09541,3.1947,3.2116,1.0288,0.0211,-2.330,-0.224,0.749,60.0,horário,0,0
17:59:40,1581467,0.09090,3.6905,4.4766,1.0273,0.0208,-2.326,-0.181,0.751,60.0,horário,0,0
17:59:41,1583151,0.09001,3.6634,3.6574,1.0303,0.0208,-2.335,-0.226,0.721,60.0,horário,0,0
17:59:43,1584880,0.09219,3.4348,3.5679,1.0291,0.0227,-2.396,-0.212,0.786,60.0,horário,0,0
17:59:44,1586295,0.08961,3.2406,3.4704,1.0302,0.0209,-2.341,-0.176,0.805,60.0,horário,0,0
17:59:46,1587952,0.08634,2.9797,3.1817,1.0304,0.0204,-2.394,-0.267,0.743,60.0,horário,0,0
17:59:48,1589455,0.08746,2.9765,3.1430,1.0275,0.0223,-2.391,-0.191,0.741,60.0,horário,0,0
17:59:49,1591028,0.08963,2.8794,3.1936,1.0299,0.0217,-2.336,-0.187,0.799,60.0,horário,0,0
17:59:52,1592615,0.09095,2.9696,4.1880,1.0267,0.0238,-2.408,-0.334,0.825,60.0,horário,0,0
17:59:53,1594552,0.09480,3.1498,4.0171,1.0283,0.0201,-2.433,-0.193,0.720,60.0,horário,0,0
17:59:54,1596162,0.09316,3.1464,3.1449,1.0262,0.0203,-2.347,-0.115,0.726,60.0,horário,0,0
17:59:56,1598194,0.09100,3.0676,3.0344,1.0280,0.0196,-2.376,-0.251,0.773,60.0,horário,0,0
17:59:57,1599212,0.10880,18.5245,9.3253,1.0256,0.0073,-2.412,0.124,1.252,60.0,horário,1,0
18:00:00,1601699,0.13131,14.3433,7.7355,1.0269,0.0073,-2.248,-0.374,0.863,60.0,horário,1,0
18:00:01,1603199,0.11401,13.3200,6.9301,1.0292,-0.0032,-2.596,-0.042,0.870,60.0,horário,1,0
18:00:03,1605300,0.05817,30.9867,10.8293,1.0305,-0.0054,-2.282,-0.197,0.760,60.0,horário,1,0
18:00:05,1606828,0.04242,67.8372,13.7121,1.0294,0.0020,-2.722,-0.854,0.083,60.0,horário,1,0
18:00:07,1609233,0.07763,9.4938,7.4930,1.0291,0.0154,-2.425,-0.372,0.647,60.0,horário,1,0
18:00:12,1613916,0.12871,11.0393,7.3532,1.0277,-0.0266,-4.575,-3.148,0.369,60.0,horário,1,0
18:00:13,1614931,0.23990,63.4413,12.3529,0.9872,-0.0521,-3.215,-14.464,-4.782,60.0,horário,1,0
18:00:15,1616436,0.35017,29.0964,8.4630,0.9805,0.0481,-6.357,26.003,2.015,60.0,horário,1,0
18:00:17,1618383,0.29268,28.4043,8.7378,0.9877,-0.0225,-4.564,3.184,-2.397,60.0,horário,1,0
18:00:18,1620009,0.14498,14.5395,6.5824,0.9790,0.0233,-0.022,3.413,-3.054,60.0,horário,1,0
18:00:21,1622514,0.12852,17.9274,8.1792,0.7171,0.0566,-2.735,21.845,2.379,60.0,horário,1,0
18:00:22,1624058,0.07727,4.2046,4.6822,0.4571,-0.0376,-0.932,11.942,5.840,60.0,horário,1,0
18:00:24,1625601,0.14496,36.4088,11.4038,0.2081,-0.0641,1.720,14.126,-1.662,60.0,horário,1,0
18:00:25,1627072,0.17251,23.1743,9.5823,0.0433,0.0299,4.113,0.647,3.638,60.0,horário,1,0
18:00:28,1629663,0.14277,46.4994,11.4201,0.0517,0.0628,-1.882,0.168,-0.095,60.0,horário,1,0
18:00:29,1631193,0.12102,25.0215,9.8116,0.0551,0.0595,-1.820,0.291,2.602,60.0,horário,1,0
18:00:32,1633646,0.12192,23.4317,9.2328,0.0520,0.0618,-1.691,0.486,3.761,60.0,horário,1,0
18:00:34,1635691,0.12495,24.3325,9.1089,0.0501,0.0621,-1.858,0.148,0.016,60.0,horário,1,0
18:00:35,1637236,0.12356,24.3780,9.5477,0.0485,0.0624,-1.900,0.100,0.045,60.0,horário,1,0
18:00:37,1638718,0.12010,23.2855,8.5928,0.0470,0.0645,-1.891,0.137,0.066,60.0,horário,1,0
18:00:39,1641179,0.12101,24.6681,9.6014,0.0492,0.0620,-1.859,0.167,0.053,60.0,horário,1,0
18:00:41,1643267,0.12069,23.7827,9.0539,0.0493,0.0637,-1.871,0.162,0.041,60.0,horário,1,0
18:00:43,1644498,0.11993,25.4065,9.9218,0.0466,0.0634,-1.864,0.126,0.053,60.0,horário,1,0
18:00:44,1645981,0.12162,24.5478,9.3373,0.0487,0.0636,-1.845,0.176,0.034,60.0,horário,1,0
18:00:46,1648099,0.12061,25.8476,9.1907,0.0458,0.0632,-1.883,0.063,0.017,60.0,horário,1,0
18:00:48,1649790,0.11845,27.4244,10.0476,0.0478,0.0632,-1.889,0.129,0.043,60.0,horário,1,0
18:00:49,1650597,0.11757,23.0900,8.6114,0.0491,0.0641,-1.896,0.116,0.036,60.0,horário,1,0
18:00:50,1652201,0.11743,26.3548,9.5413,0.0484,0.0643,-1.871,0.131,0.027,60.0,horário,1,0
18:00:52,1653932,0.11880,25.4722,9.6203,0.0481,0.0645,-1.877,0.151,0.059,60.0,horário,1,0
18:00:54,1655593,0.11808,24.1075,8.8319,0.0476,0.0640,-1.885,0.162,0.058,60.0,horário,1,0
18:00:57,1659018,0.11943,27.0520,9.8333,0.0451,0.0636,-1.892,0.110,0.035,60.0,horário,1,0
18:00:59,1659826,0.12078,24.1587,8.9131,0.0446,0.0658,-1.839,0.136,0.031,60.0,horário,1,0
18:01:01,1662793,0.12020,26.5327,10.0578,0.0454,0.0653,-1.918,0.130,0.034,60.0,horário,1,0
18:01:02,1664180,0.12016,24.2268,8.4831,0.0473,0.0630,-1.905,0.147,0.072,60.0,horário,1,0
18:01:04,1665866,0.12065,25.0917,9.6185,0.0486,0.0630,-1.935,0.150,0.045,60.0,horário,1,0
18:01:06,1667792,0.11721,24.7611,9.2645,0.0469,0.0643,-1.882,0.154,0.066,60.0,horário,1,0
18:01:08,1669474,0.11775,25.6371,9.5590,0.0477,0.0645,-1.855,0.141,0.025,60.0,horário,1,0
18:01:09,1671380,0.11956,24.6569,9.4414,0.0459,0.0663,-1.891,0.097,0.032,60.0,horário,1,0
18:01:10,1672256,0.11818,26.5496,9.6631,0.0436,0.0655,-1.885,0.084,0.046,60.0,horário,1,0
18:01:13,1675272,0.11860,25.3348,9.6995,0.0480,0.0649,-1.796,0.126,0.038,60.0,horário,1,0
18:01:15,1676753,0.12294,23.7507,8.9254,0.0464,0.0642,-1.917,0.118,0.064,60.0,horário,1,0
18:01:17,1678834,0.12426,20.8936,8.8552,0.0453,0.0630,-1.911,0.106,0.031,60.0,horário,1,0
18:01:18,1680348,0.12009,24.7262,9.2268,0.0432,0.0633,-1.902,0.107,0.044,60.0,horário,1,0
18:01:20,1681650,0.11778,26.6079,9.7722,0.0449,0.0643,-1.936,0.056,0.044,60.0,horário,1,0
18:01:21,1683277,0.12184,20.6974,8.4451,0.0437,0.0664,-1.835,0.093,0.037,60.0,horário,1,0
18:01:23,1684750,0.12350,22.1016,8.8922,0.0449,0.0646,-1.984,0.161,0.056,60.0,horário,1,0
18:01:25,1687242,0.11957,24.5953,9.5500,0.0444,0.0620,-1.917,0.145,0.059,60.0,horário,1,0
18:01:28,1689470,0.12118,26.8464,10.2948,0.0393,0.0629,-1.884,0.100,0.027,60.0,horário,1,0
18:01:29,1690948,0.12062,24.7870,9.2916,0.0443,0.0618,-1.890,0.101,0.058,60.0,horário,1,0
18:01:31,1693191,0.11946,25.8867,9.7032,0.0415,0.0654,-1.892,0.057,0.044,60.0,horário,1,0
18:01:34,1696217,0.11980,25.0962,9.5826,0.0421,0.0633,-1.863,0.145,0.048,60.0,horário,1,0
18:01:36,1697756,0.11920,24.7817,9.4332,0.0412,0.0650,-1.877,0.111,0.041,60.0,horário,1,0
18:01:38,1699936,0.11960,24.0978,9.0119,0.0429,0.0644,-1.855,0.181,0.007,60.0,horário,1,0
18:01:40,1701429,0.11609,25.4424,9.2924,0.0459,0.0652,-1.868,0.232,-0.054,60.0,horário,1,0
18:01:42,1703410,0.10949,35.7539,10.5810,0.0522,0.0649,-1.897,0.093,0.054,60.0,horário,1,0
18:01:43,1704937,0.10357,41.7850,10.7923,0.0525,0.0651,-1.882,0.085,0.051,60.0,horário,1,0
18:01:45,1705995,0.10435,40.4617,10.7594,0.0535,0.0659,-1.837,0.113,0.038,60.0,horário,1,0
